file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws,model,status,model_feasible,utility,energy,util_per_energy,runtime,gap,error,runtime_best,runtime_worst,repeats,censored,nondeterministic
xi\set02\xi_0.4.py,xi,2,xi,0.4,2,5,5,0.5,0.5,0.7,0.4,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v4,optimal,1,69.490474,47.197065,1.472347,0.032729,0.0,,0.032729,0.040572,3,0,0
xi\set02\xi_0.4.py,xi,2,xi,0.4,2,5,5,0.5,0.5,0.7,0.4,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,greedy_sps_baseline,solved,1,8.500133,48.282551,0.17605,0.000799,,,0.000799,0.000916,3,0,0
xi\set02\xi_0.5.py,xi,2,xi,0.5,2,5,5,0.5,0.5,0.7,0.5,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v2,optimal,1,68.404718,47.739505,1.432874,0.014455,0.0,,0.014455,0.015973,3,0,0
xi\set02\xi_0.5.py,xi,2,xi,0.5,2,5,5,0.5,0.5,0.7,0.5,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v3,optimal,1,60.599474,48.298349,1.25469,0.022513,5.8e-05,,0.022513,0.022976,3,0,0
xi\set02\xi_0.5.py,xi,2,xi,0.5,2,5,5,0.5,0.5,0.7,0.5,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v4,optimal,1,69.490474,47.197065,1.472347,0.03398,0.0,,0.03398,0.058458,3,0,0
xi\set02\xi_0.5.py,xi,2,xi,0.5,2,5,5,0.5,0.5,0.7,0.5,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,greedy_sps_baseline,solved,1,8.500133,48.282551,0.17605,0.000831,,,0.000831,0.001018,3,0,0
xi\set02\xi_0.6.py,xi,2,xi,0.6,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v2,optimal,1,68.404718,47.739505,1.432874,0.014143,0.0,,0.014143,0.016674,3,0,0
xi\set02\xi_0.6.py,xi,2,xi,0.6,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v3,optimal,1,60.599474,48.298349,1.25469,0.02265,5.8e-05,,0.02265,0.022865,3,0,0
xi\set02\xi_0.6.py,xi,2,xi,0.6,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v4,optimal,1,69.490474,47.197065,1.472347,0.036162,0.0,,0.036162,0.049028,3,0,0
xi\set02\xi_0.6.py,xi,2,xi,0.6,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,greedy_sps_baseline,solved,1,8.500133,48.282551,0.17605,0.000843,,,0.000843,0.001071,3,0,0
xi\set02\xi_0.7.py,xi,2,xi,0.7,2,5,5,0.5,0.5,0.7,0.7,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v2,optimal,1,68.404718,47.739505,1.432874,0.016051,0.0,,0.016051,0.019998,3,0,0
xi\set02\xi_0.7.py,xi,2,xi,0.7,2,5,5,0.5,0.5,0.7,0.7,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v3,optimal,1,60.599474,48.298349,1.25469,0.023147,5.8e-05,,0.023147,0.024127,3,0,0
xi\set02\xi_0.7.py,xi,2,xi,0.7,2,5,5,0.5,0.5,0.7,0.7,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v4,optimal,1,69.490474,47.197065,1.472347,0.029861,0.0,,0.029861,0.050497,3,0,0
xi\set02\xi_0.7.py,xi,2,xi,0.7,2,5,5,0.5,0.5,0.7,0.7,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,greedy_sps_baseline,solved,1,8.500133,48.282551,0.17605,0.000675,,,0.000675,0.000799,3,0,0
xi\set02\xi_0.8.py,xi,2,xi,0.8,2,5,5,0.5,0.5,0.7,0.8,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v2,optimal,1,68.404718,47.739505,1.432874,0.015538,0.0,,0.015538,0.016741,3,0,0
xi\set02\xi_0.8.py,xi,2,xi,0.8,2,5,5,0.5,0.5,0.7,0.8,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v3,optimal,1,60.599474,48.298349,1.25469,0.023066,5.8e-05,,0.023066,0.023599,3,0,0
xi\set02\xi_0.8.py,xi,2,xi,0.8,2,5,5,0.5,0.5,0.7,0.8,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v4,optimal,1,69.490474,47.197065,1.472347,0.036851,0.0,,0.036851,0.046419,3,0,0
xi\set02\xi_0.8.py,xi,2,xi,0.8,2,5,5,0.5,0.5,0.7,0.8,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,greedy_sps_baseline,solved,1,8.500133,48.282551,0.17605,0.000824,,,0.000824,0.001151,3,0,0
xi\set02\xi_0.9.py,xi,2,xi,0.9,2,5,5,0.5,0.5,0.7,0.9,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v2,optimal,1,68.404718,47.739505,1.432874,0.015176,0.0,,0.015176,0.01954,3,0,0
xi\set02\xi_0.9.py,xi,2,xi,0.9,2,5,5,0.5,0.5,0.7,0.9,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v3,optimal,1,60.599474,48.298349,1.25469,0.022169,5.8e-05,,0.022169,0.027735,3,0,0
xi\set02\xi_0.9.py,xi,2,xi,0.9,2,5,5,0.5,0.5,0.7,0.9,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v4,optimal,1,69.490474,47.197065,1.472347,0.031239,0.0,,0.031239,0.060259,3,0,0
xi\set02\xi_0.9.py,xi,2,xi,0.9,2,5,5,0.5,0.5,0.7,0.9,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,greedy_sps_baseline,solved,1,8.500133,48.282551,0.17605,0.000697,,,0.000697,0.000814,3,0,0
xi\set03\xi_0.3.py,xi,3,xi,0.3,2,5,5,0.5,0.5,0.7,0.3,1.0,0.5,48.299999,40,10,46.0,68.999999,21.433333,1,1,1003,0,ilp_v2,optimal,1,65.652181,48.288722,1.359576,0.020696,0.0,,0.020696,0.023207,3,0,0
xi\set03\xi_0.3.py,xi,3,xi,0.3,2,5,5,0.5,0.5,0.7,0.3,1.0,0.5,48.299999,40,10,46.0,68.999999,21.433333,1,1,1003,0,ilp_v3,optimal,1,62.894954,48.298718,1.302208,0.06581,0.0,,0.06581,0.079323,3,0,0
xi\set03\xi_0.3.py,xi,3,xi,0.3,2,5,5,0.5,0.5,0.7,0.3,1.0,0.5,48.299999,40,10,46.0,68.999999,21.433333,1,1,1003,0,ilp_v4,optimal,1,65.814743,48.274164,1.363353,0.086697,0.0,,0.086697,0.092671,3,0,0
xi\set03\xi_0.3.py,xi,3,xi,0.3,2,5,5,0.5,0.5,0.7,0.3,1.0,0.5,48.299999,40,10,46.0,68.999999,21.433333,1,1,1003,0,greedy_sps_baseline,solved,1,3.970118,48.2699,0.082248,0.001752,,,0.001752,0.001962,3,0,0
xi\set03\xi_0.4.py,xi,3,xi,0.4,2,5,5,0.5,0.5,0.7,0.4,1.0,0.5,48.299999,40,10,46.0,68.999999,21.433333,1,1,1003,0,ilp_v2,optimal,1,65.652181,48.288722,1.359576,0.023035,0.0,,0.023035,0.03003,3,0,0
xi\set03\xi_0.4.py,xi,3,xi,0.4,2,5,5,0.5,0.5,0.7,0.4,1.0,0.5,48.299999,40,10,46.0,68.999999,21.433333,1,1,1003,0,ilp_v3,optimal,1,62.894954,48.298718,1.302208,0.06198,0.0,,0.06198,0.069929,3,0,0
xi\set03\xi_0.4.py,xi,3,xi,0.4,2,5,5,0.5,0.5,0.7,0.4,1.0,0.5,48.299999,40,10,46.0,68.999999,21.433333,1,1,1003,0,ilp_v4,optimal,1,65.814743,48.274164,1.363353,0.075702,0.0,,0.075702,0.092218,3,0,0
